index,AADT_VN,BEGIN_POIN,COUNTY_COD,END_POINT,IRI_VN,IS_IMPROVED,ROUTE_ID,SPEED_LIMI,THROUGH_LA,YEAR_RECOR,curval,geometry_paths,tmiles,tons,value
934,40530,44.9,3,45.0,51,0,IN0000100000,68.6411149825784,4,2020,240,"[[[-87.75049341799996, 30.65179022600006], [-87.75047662399999, 30.651790169000037]], [[-87.75049842199996, 30.65179586900007], [-87.75048162799999, 30.651795812000046]], [[-87.75050939099998, 30.651795906000075], [-87.75049258899998, 30.651795849000052]]]",16,816,280
935,48031,44.9,3,45.0,56,0,IN0000100000,55.0,4,2022,566,"[[[-87.75049341799996, 30.65179022600006], [-87.75047662399999, 30.651790169000037]], [[-87.75049842199996, 30.65179586900007], [-87.75048162799999, 30.651795812000046]], [[-87.75050939099998, 30.651795906000075], [-87.75049258899998, 30.651795849000052]]]",17,914,321
936,28740,45.0,3,45.1,64,1,IN0000100000,0.0,4,2013,263,"[[[-87.74881404399997, 30.651784557000042], [-87.74872839599999, 30.65178426800003], [-87.74713399499996, 30.651779153000064]], [[-87.74881904799997, 30.65179020000005], [-87.74873339999994, 30.651789911000037], [-87.74713899899996, 30.651784796000072]], [[-87.74882917199994, 30.651790234000032], [-87.74873339999994, 30.651789911000037], [-87.74714991099995, 30.651784831000043]]]",15,716,270
937,31070,45.0,3,45.1,42,1,IN0000100000,0.0,4,2014,268,"[[[-87.74881404399997, 30.651784557000042], [-87.74872839599999, 30.65178426800003], [-87.74713399499996, 30.651779153000064]], [[-87.74881904799997, 30.65179020000005], [-87.74873339999994, 30.651789911000037], [-87.74713899899996, 30.651784796000072]], [[-87.74882917199994, 30.651790234000032], [-87.74873339999994, 30.651789911000037], [-87.74714991099995, 30.651784831000043]]]",16,750,286
938,31560,45.0,3,45.1,36,0,IN0000100000,0.0,4,2015,192,"[[[-87.74881404399997, 30.651784557000042], [-87.74872839599999, 30.65178426800003], [-87.74713399499996, 30.651779153000064]], [[-87.74881904799997, 30.65179020000005], [-87.74873339999994, 30.651789911000037], [-87.74713899899996, 30.651784796000072]], [[-87.74882917199994, 30.651790234000032], [-87.74873339999994, 30.651789911000037], [-87.74714991099995, 30.651784831000043]]]",17,778,292
939,31780,45.0,3,45.1,44,0,IN0000100000,0.0,4,2016,176,"[[[-87.74881404399997, 30.651784557000042], [-87.74872839599999, 30.65178426800003], [-87.74713399499996, 30.651779153000064]], [[-87.74881904799997, 30.65179020000005], [-87.74873339999994, 30.651789911000037], [-87.74713899899996, 30.651784796000072]], [[-87.74882917199994, 30.651790234000032], [-87.74873339999994, 30.651789911000037], [-87.74714991099995, 30.651784831000043]]]",17,783,311
940,42190,45.0,3,45.1,46,0,IN0000100000,0.0,4,2017,205,"[[[-87.74881404399997, 30.651784557000042], [-87.74872839599999, 30.65178426800003], [-87.74713399499996, 30.651779153000064]], [[-87.74881904799997, 30.65179020000005], [-87.74873339999994, 30.651789911000037], [-87.74713899899996, 30.651784796000072]], [[-87.74882917199994, 30.651790234000032], [-87.74873339999994, 30.651789911000037], [-87.74714991099995, 30.651784831000043]]]",17,771,314
941,43796,45.0,3,45.1,46,0,IN0000100000,70.0,4,2018,242,"[[[-87.74881404399997, 30.651784557000042], [-87.74872839599999, 30.65178426800003], [-87.74713399499996, 30.651779153000064]], [[-87.74881904799997, 30.65179020000005], [-87.74873339999994, 30.651789911000037], [-87.74713899899996, 30.651784796000072]], [[-87.74882917199994, 30.651790234000032], [-87.74873339999994, 30.651789911000037], [-87.74714991099995, 30.651784831000043]]]",17,792,323
942,45709,45.0,3,45.1,50,1,IN0000100000,70.0,4,2019,420,"[[[-87.74881404399997, 30.651784557000042], [-87.74872839599999, 30.65178426800003], [-87.74713399499996, 30.651779153000064]], [[-87.74881904799997, 30.65179020000005], [-87.74873339999994, 30.651789911000037], [-87.74713899899996, 30.651784796000072]], [[-87.74882917199994, 30.651790234000032], [-87.74873339999994, 30.651789911000037], [-87.74714991099995, 30.651784831000043]]]",20,1070,390
943,40530,45.0,3,45.1,46,0,IN0000100000,68.6411149825784,4,2020,240,"[[[-87.74881404399997, 30.651784557000042], [-87.74872839599999, 30.65178426800003], [-87.74713399499996, 30.651779153000064]], [[-87.74881904799997, 30.65179020000005], [-87.74873339999994, 30.651789911000037], [-87.74713899899996, 30.651784796000072]], [[-87.74882917199994, 30.651790234000032], [-87.74873339999994, 30.651789911000037], [-87.74714991099995, 30.651784831000043]]]",16,816,280
944,48031,45.0,3,45.1,48,0,IN0000100000,55.0,4,2022,566,"[[[-87.74881404399997, 30.651784557000042], [-87.74872839599999, 30.65178426800003], [-87.74713399499996, 30.651779153000064]], [[-87.74881904799997, 30.65179020000005], [-87.74873339999994, 30.651789911000037], [-87.74713899899996, 30.651784796000072]], [[-87.74882917199994, 30.651790234000032], [-87.74873339999994, 30.651789911000037], [-87.74714991099995, 30.651784831000043]]]",17,914,321
945,28740,45.1,3,45.2,65,1,IN0000100000,0.0,4,2013,263,"[[[-87.74713399499996, 30.651779153000064], [-87.74552951399994, 30.65177400600004], [-87.74545394999996, 30.651773930000047]], [[-87.74713899899996, 30.651784796000072], [-87.74553451699995, 30.651779649000048], [-87.74545895299997, 30.651779573000056]], [[-87.74714991099995, 30.651784831000043], [-87.74553451699995, 30.651779649000048], [-87.74547070699998, 30.651779585000043]]]",15,716,270
946,31070,45.1,3,45.2,49,0,IN0000100000,0.0,4,2014,268,"[[[-87.74713399499996, 30.651779153000064], [-87.74552951399994, 30.65177400600004], [-87.74545394999996, 30.651773930000047]], [[-87.74713899899996, 30.651784796000072], [-87.74553451699995, 30.651779649000048], [-87.74545895299997, 30.651779573000056]], [[-87.74714991099995, 30.651784831000043], [-87.74553451699995, 30.651779649000048], [-87.74547070699998, 30.651779585000043]]]",16,750,286
947,31560,45.1,3,45.2,50,1,IN0000100000,0.0,4,2015,192,"[[[-87.74713399499996, 30.651779153000064], [-87.74552951399994, 30.65177400600004], [-87.74545394999996, 30.651773930000047]], [[-87.74713899899996, 30.651784796000072], [-87.74553451699995, 30.651779649000048], [-87.74545895299997, 30.651779573000056]], [[-87.74714991099995, 30.651784831000043], [-87.74553451699995, 30.651779649000048], [-87.74547070699998, 30.651779585000043]]]",17,778,292
948,31780,45.1,3,45.2,48,0,IN0000100000,0.0,4,2016,176,"[[[-87.74713399499996, 30.651779153000064], [-87.74552951399994, 30.65177400600004], [-87.74545394999996, 30.651773930000047]], [[-87.74713899899996, 30.651784796000072], [-87.74553451699995, 30.651779649000048], [-87.74545895299997, 30.651779573000056]], [[-87.74714991099995, 30.651784831000043], [-87.74553451699995, 30.651779649000048], [-87.74547070699998, 30.651779585000043]]]",17,783,311
949,42190,45.1,3,45.2,57,1,IN0000100000,0.0,4,2017,205,"[[[-87.74713399499996, 30.651779153000064], [-87.74552951399994, 30.65177400600004], [-87.74545394999996, 30.651773930000047]], [[-87.74713899899996, 30.651784796000072], [-87.74553451699995, 30.651779649000048], [-87.74545895299997, 30.651779573000056]], [[-87.74714991099995, 30.651784831000043], [-87.74553451699995, 30.651779649000048], [-87.74547070699998, 30.651779585000043]]]",17,771,314
950,43796,45.1,3,45.2,51,0,IN0000100000,70.0,4,2018,242,"[[[-87.74713399499996, 30.651779153000064], [-87.74552951399994, 30.65177400600004], [-87.74545394999996, 30.651773930000047]], [[-87.74713899899996, 30.651784796000072], [-87.74553451699995, 30.651779649000048], [-87.74545895299997, 30.651779573000056]], [[-87.74714991099995, 30.651784831000043], [-87.74553451699995, 30.651779649000048], [-87.74547070699998, 30.651779585000043]]]",17,792,323
951,45709,45.1,3,45.2,57,1,IN0000100000,70.0,4,2019,420,"[[[-87.74713399499996, 30.651779153000064], [-87.74552951399994, 30.65177400600004], [-87.74545394999996, 30.651773930000047]], [[-87.74713899899996, 30.651784796000072], [-87.74553451699995, 30.651779649000048], [-87.74545895299997, 30.651779573000056]], [[-87.74714991099995, 30.651784831000043], [-87.74553451699995, 30.651779649000048], [-87.74547070699998, 30.651779585000043]]]",20,1070,390
952,40530,45.1,3,45.2,52,0,IN0000100000,68.6411149825784,4,2020,240,"[[[-87.74713399499996, 30.651779153000064], [-87.74552951399994, 30.65177400600004], [-87.74545394999996, 30.651773930000047]], [[-87.74713899899996, 30.651784796000072], [-87.74553451699995, 30.651779649000048], [-87.74545895299997, 30.651779573000056]], [[-87.74714991099995, 30.651784831000043], [-87.74553451699995, 30.651779649000048], [-87.74547070699998, 30.651779585000043]]]",16,816,280
953,48031,45.1,3,45.2,58,0,IN0000100000,55.0,4,2022,566,"[[[-87.74713399499996, 30.651779153000064], [-87.74552951399994, 30.65177400600004], [-87.74545394999996, 30.651773930000047]], [[-87.74713899899996, 30.651784796000072], [-87.74553451699995, 30.651779649000048], [-87.74545895299997, 30.651779573000056]], [[-87.74714991099995, 30.651784831000043], [-87.74553451699995, 30.651779649000048], [-87.74547070699998, 30.651779585000043]]]",17,914,321
954,28740,45.2,3,45.3,67,1,IN0000100000,0.0,4,2013,263,"[[[-87.74545394999996, 30.651773930000047], [-87.74382847599998, 30.651772292000032], [-87.74377472999998, 30.65177212100008]], [[-87.74545895299997, 30.651779573000056], [-87.74383347899999, 30.65177793500004], [-87.74377973299994, 30.65177776400003]], [[-87.74547070699998, 30.651779585000043], [-87.74383347899999, 30.65177793500004], [-87.74379148999998, 30.651777801000037]]]",15,716,270
955,31070,45.2,3,45.3,45,1,IN0000100000,0.0,4,2014,268,"[[[-87.74545394999996, 30.651773930000047], [-87.74382847599998, 30.651772292000032], [-87.74377472999998, 30.65177212100008]], [[-87.74545895299997, 30.651779573000056], [-87.74383347899999, 30.65177793500004], [-87.74377973299994, 30.65177776400003]], [[-87.74547070699998, 30.651779585000043], [-87.74383347899999, 30.65177793500004], [-87.74379148999998, 30.651777801000037]]]",16,750,286
956,31560,45.2,3,45.3,42,0,IN0000100000,0.0,4,2015,192,"[[[-87.74545394999996, 30.651773930000047], [-87.74382847599998, 30.651772292000032], [-87.74377472999998, 30.65177212100008]], [[-87.74545895299997, 30.651779573000056], [-87.74383347899999, 30.65177793500004], [-87.74377973299994, 30.65177776400003]], [[-87.74547070699998, 30.651779585000043], [-87.74383347899999, 30.65177793500004], [-87.74379148999998, 30.651777801000037]]]",17,778,292
957,31780,45.2,3,45.3,45,0,IN0000100000,0.0,4,2016,176,"[[[-87.74545394999996, 30.651773930000047], [-87.74382847599998, 30.651772292000032], [-87.74377472999998, 30.65177212100008]], [[-87.74545895299997, 30.651779573000056], [-87.74383347899999, 30.65177793500004], [-87.74377973299994, 30.65177776400003]], [[-87.74547070699998, 30.651779585000043], [-87.74383347899999, 30.65177793500004], [-87.74379148999998, 30.651777801000037]]]",17,783,311
958,42190,45.2,3,45.3,48,1,IN0000100000,0.0,4,2017,205,"[[[-87.74545394999996, 30.651773930000047], [-87.74382847599998, 30.651772292000032], [-87.74377472999998, 30.65177212100008]], [[-87.74545895299997, 30.651779573000056], [-87.74383347899999, 30.65177793500004], [-87.74377973299994, 30.65177776400003]], [[-87.74547070699998, 30.651779585000043], [-87.74383347899999, 30.65177793500004], [-87.74379148999998, 30.651777801000037]]]",17,771,314
959,43796,45.2,3,45.3,46,0,IN0000100000,70.0,4,2018,242,"[[[-87.74545394999996, 30.651773930000047], [-87.74382847599998, 30.651772292000032], [-87.74377472999998, 30.65177212100008]], [[-87.74545895299997, 30.651779573000056], [-87.74383347899999, 30.65177793500004], [-87.74377973299994, 30.65177776400003]], [[-87.74547070699998, 30.651779585000043], [-87.74383347899999, 30.65177793500004], [-87.74379148999998, 30.651777801000037]]]",17,792,323
960,45709,45.2,3,45.3,54,0,IN0000100000,70.0,4,2019,420,"[[[-87.74545394999996, 30.651773930000047], [-87.74382847599998, 30.651772292000032], [-87.74377472999998, 30.65177212100008]], [[-87.74545895299997, 30.651779573000056], [-87.74383347899999, 30.65177793500004], [-87.74377973299994, 30.65177776400003]], [[-87.74547070699998, 30.651779585000043], [-87.74383347899999, 30.65177793500004], [-87.74379148999998, 30.651777801000037]]]",20,1070,390
961,40530,45.2,3,45.3,55,0,IN0000100000,68.6411149825784,4,2020,240,"[[[-87.74545394999996, 30.651773930000047], [-87.74382847599998, 30.651772292000032], [-87.74377472999998, 30.65177212100008]], [[-87.74545895299997, 30.651779573000056], [-87.74383347899999, 30.65177793500004], [-87.74377973299994, 30.65177776400003]], [[-87.74547070699998, 30.651779585000043], [-87.74383347899999, 30.65177793500004], [-87.74379148999998, 30.651777801000037]]]",16,816,280
962,48031,45.2,3,45.3,57,0,IN0000100000,55.0,4,2022,566,"[[[-87.74545394999996, 30.651773930000047], [-87.74382847599998, 30.651772292000032], [-87.74377472999998, 30.65177212100008]], [[-87.74545895299997, 30.651779573000056], [-87.74383347899999, 30.65177793500004], [-87.74377973299994, 30.65177776400003]], [[-87.74547070699998, 30.651779585000043], [-87.74383347899999, 30.65177793500004], [-87.74379148999998, 30.651777801000037]]]",17,914,321
963,28740,45.3,3,45.4,73,1,IN0000100000,0.0,4,2013,263,"[[[-87.74377472999998, 30.65177212100008], [-87.74211194899999, 30.65176682400005]], [[-87.74377973299994, 30.65177776400003], [-87.74211695199995, 30.651772467000058], [-87.74379148999998, 30.651777801000037]]]",15,716,270
964,31070,45.3,3,45.4,41,0,IN0000100000,0.0,4,2014,268,"[[[-87.74377472999998, 30.65177212100008], [-87.74211194899999, 30.65176682400005]], [[-87.74377973299994, 30.65177776400003], [-87.74211695199995, 30.651772467000058], [-87.74379148999998, 30.651777801000037]]]",16,750,286
965,31560,45.3,3,45.4,51,1,IN0000100000,0.0,4,2015,192,"[[[-87.65456490499997, 31.019995348000066], [-87.65433177599994, 31.020156258000043], [-87.65383515599996, 31.020498729000053], [-87.65333189099994, 31.020843141000057], [-87.65324770299998, 31.020901442000024]], [[-87.65325269699997, 31.020907169000054], [-87.65333688499999, 31.02084886800003], [-87.65384015099994, 31.020504456000026], [-87.65433676999999, 31.020161985000072], [-87.65456989899997, 31.02000107500004], [-87.65433676999999, 31.020161985000072], [-87.65384015099994, 31.020504456000026], [-87.65333688499999, 31.02084886800003], [-87.65325269699997, 31.020907169000054]]]",17,778,292
966,31780,45.3,3,45.4,44,0,IN0000100000,0.0,4,2016,176,"[[[-87.74377472999998, 30.65177212100008], [-87.74211194899999, 30.65176682400005]], [[-87.74377973299994, 30.65177776400003], [-87.74211695199995, 30.651772467000058], [-87.74379148999998, 30.651777801000037]]]",17,783,311
967,42190,45.3,3,45.4,52,1,IN0000100000,0.0,4,2017,205,"[[[-87.74377472999998, 30.65177212100008], [-87.74211194899999, 30.65176682400005]], [[-87.74377973299994, 30.65177776400003], [-87.74211695199995, 30.651772467000058], [-87.74379148999998, 30.651777801000037]]]",17,771,314
968,43796,45.3,3,45.4,48,0,IN0000100000,70.0,4,2018,242,"[[[-87.74377472999998, 30.65177212100008], [-87.74211194899999, 30.65176682400005]], [[-87.74377973299994, 30.65177776400003], [-87.74211695199995, 30.651772467000058], [-87.74379148999998, 30.651777801000037]]]",17,792,323
969,45709,45.3,3,45.4,57,0,IN0000100000,70.0,4,2019,420,"[[[-87.65456490499997, 31.019995348000066], [-87.65433177599994, 31.020156258000043], [-87.65383515599996, 31.020498729000053], [-87.65333189099994, 31.020843141000057], [-87.65324770299998, 31.020901442000024]], [[-87.65325269699997, 31.020907169000054], [-87.65333688499999, 31.02084886800003], [-87.65384015099994, 31.020504456000026], [-87.65433676999999, 31.020161985000072], [-87.65456989899997, 31.02000107500004], [-87.65433676999999, 31.020161985000072], [-87.65384015099994, 31.020504456000026], [-87.65333688499999, 31.02084886800003], [-87.65325269699997, 31.020907169000054]]]",20,1070,390
970,40530,45.3,3,45.4,57,0,IN0000100000,68.6411149825784,4,2020,240,"[[[-87.65456490499997, 31.019995348000066], [-87.65433177599994, 31.020156258000043], [-87.65383515599996, 31.020498729000053], [-87.65333189099994, 31.020843141000057], [-87.65324770299998, 31.020901442000024]], [[-87.65325269699997, 31.020907169000054], [-87.65333688499999, 31.02084886800003], [-87.65384015099994, 31.020504456000026], [-87.65433676999999, 31.020161985000072], [-87.65456989899997, 31.02000107500004], [-87.65433676999999, 31.020161985000072], [-87.65384015099994, 31.020504456000026], [-87.65333688499999, 31.02084886800003], [-87.65325269699997, 31.020907169000054]]]",16,816,280
971,48031,45.3,3,45.4,56,0,IN0000100000,55.0,4,2022,566,"[[[-87.65456490499997, 31.019995348000066], [-87.65433177599994, 31.020156258000043], [-87.65383515599996, 31.020498729000053], [-87.65333189099994, 31.020843141000057], [-87.65324770299998, 31.020901442000024]], [[-87.65325269699997, 31.020907169000054], [-87.65333688499999, 31.02084886800003], [-87.65384015099994, 31.020504456000026], [-87.65433676999999, 31.020161985000072], [-87.65456989899997, 31.02000107500004], [-87.65433676999999, 31.020161985000072], [-87.65384015099994, 31.020504456000026], [-87.65333688499999, 31.02084886800003], [-87.65325269699997, 31.020907169000054]]]",17,914,321
972,28740,48.5,3,48.6,76,1,IN0000100000,0.0,4,2013,263,"[[[-87.69171449799995, 30.641989085000034], [-87.69114245599997, 30.641753167000047], [-87.69046885699998, 30.641458794000073], [-87.69021435199994, 30.64133746600004]], [[-87.69171948599995, 30.641994728000043], [-87.69114744299998, 30.641758809000066], [-87.69047384499999, 30.641464436000035], [-87.69021933999994, 30.641343108000058]], [[-87.69172993299998, 30.641999037000062], [-87.69114744299998, 30.641758809000066], [-87.69047384499999, 30.641464436000035], [-87.69022963799995, 30.64134801700004]]]",15,716,270
